,QC_neg_1.mzdata,QC_neg_2.mzdata,QC_neg_3.mzdata,QC_neg_4.mzdata,QC_neg_5.mzdata,QC_neg_6.mzdata,QC_neg_7.mzdata,QC_neg_8.mzdata,QC_neg_9.mzdata,neg_1.mzdata,neg_2.mzdata,neg_3.mzdata,neg_4.mzdata,neg_5.mzdata,neg_6.mzdata,neg_7.mzdata,neg_8.mzdata,neg_9.mzdata,neg_10.mzdata,neg_11.mzdata,neg_12.mzdata,neg_13.mzdata,neg_14.mzdata,neg_15.mzdata,neg_16.mzdata,neg_17.mzdata,neg_18.mzdata,neg_19.mzdata,neg_20.mzdata,neg_21.mzdata,neg_22.mzdata,neg_23.mzdata,neg_24.mzdata,neg_25.mzdata,neg_26.mzdata,neg_27.mzdata,neg_28.mzdata,neg_29.mzdata,neg_30.mzdata,neg_31.mzdata,neg_32.mzdata,neg_33.mzdata,neg_34.mzdata,neg_35.mzdata,neg_36.mzdata,neg_37.mzdata,neg_38.mzdata,neg_39.mzdata,neg_40.mzdata,neg_41.mzdata,neg_42.mzdata,neg_43.mzdata,neg_44.mzdata,neg_45.mzdata,neg_46.2.mzdata,neg_47.mzdata,neg_48.mzdata,neg_49.mzdata,neg_50.mzdata,neg_51.mzdata,neg_52.mzdata,neg_53.mzdata,neg_54.mzdata,neg_55.mzdata,neg_56.mzdata,neg_57.mzdata,neg_58.mzdata,neg_59.mzdata,neg_60.mzdata,neg_61.mzdata,neg_62.mzdata,neg_63.mzdata,neg_64.mzdata,neg_65.mzdata,neg_66.mzdata,neg_67.mzdata,neg_68.mzdata,neg_69.mzdata,neg_70.mzdata,neg_71.mzdata,neg_72.mzdata,neg_73.mzdata,neg_74.mzdata,neg_75.mzdata,neg_76.mzdata,neg_77.mzdata,neg_78.mzdata,neg_79.mzdata,neg_80.mzdata,neg_81.mzdata,neg_82.mzdata,neg_83.mzdata,neg_84.mzdata,neg_85.mzdata,neg_86.mzdata,neg_87.mzdata,neg_88.mzdata,neg_89.mzdata,neg_90.mzdata,neg_91.mzdata,neg_92.mzdata,neg_93.mzdata 
mz1785,49092.90172,47041.98854,52638.26862,58523.38346,63300.62765,61663.18369,15341.11765,67417.68364,71815.94123,55891.64724,47840.09627,66669.59361,66278.94457,19911.72834,78344.36222,49740.41532,44603.62393,64353.75054,87144.20224,90177.21388,67143.85762,80112.01821,72666.62753,95782.42002,59736.1875,67905.85973,108548.7147,83474.82645,62174.7167,98286.26027,70053.44915,114732.015,63341.18771,74090.73237,88573.11535,54113.87754,52395.89075,78023.2909,77885.31168,45283.8176,72475.04049,17310.27857,88250.76252,40760.68777,75010.14205,71428.93444,72054.73229,52447.81058,11139.15801,86160.67621,76072.64466,57028.11805,71225.99942,17516.8465,61348.07745,74570.86319,101689.464,58560.82792,91983.76632,82768.00412,51624.43279,69169.9831,92682.12399,60566.68572,15105.17783,85207.23229,77579.46564,19399.10027,63668.71961,61781.14649,16700.80927,34041.44724,41739.31595,41850.53184,61767.96985,73709.12708,54075.45696,57073.33687,54825.45284,35461.22909,36293.57941,42910.53753,49281.38171,44396.4117,57792.63103,48309.893,5206.949301,31959.11593,69163.69792,12040.70761,47185.99964,72377.5634,11964.62701,63137.026,58421.44642,67349.06455,4102.788516,20458.72125,36238.23231,63415.47077,29285.22313,23570.43483
mz1786,53188.83539,38355.58055,33606.71731,34017.55159,26937.98305,29095.37391,33043.69248,32778.08274,26618.04187,43785.1878,34245.60828,41328.53233,33099.03813,30112.99325,39605.89301,39673.29068,28241.72432,37056.43908,35660.84402,36815.65667,32371.0832,26331.10624,31619.91506,24810.50397,35747.22536,30109.18274,29751.88058,39647.68604,32325.02275,24697.67657,29115.90355,18042.49999,45221.35762,39166.04964,28690.59269,42879.05228,23471.94045,32394.34624,31461.81151,29815.26917,33865.86541,36093.17472,38551.78282,36803.04994,31843.57393,39659.2844,26637.15097,30207.48965,25119.49458,39050.40396,38182.69996,30291.59404,20132.11489,28519.86546,39820.9091,33544.10071,39416.34873,21433.48902,34394.02134,30704.12583,23823.13921,30111.48556,29914.02888,42703.94843,47580.60098,28012.51253,22690.4504,26320.90413,27595.66855,26854.28611,28583.03859,26355.78825,44097.93617,35100.76385,39168.04472,28406.3554,37049.69893,30634.26594,50250.20324,39455.73101,22294.37597,23853.18121,38597.56021,25382.31855,21301.8773,40764.07883,38853.03338,45233.14439,33222.17439,30123.98912,31243.82868,38087.41136,46278.40901,26996.40839,43538.90328,28290.83787,22944.02617,36348.91303,26817.18816,38504.11332,29248.5069,27968.18823
mz1787,10555.67499,14761.39131,23615.51644,21923.0547,27561.34387,22820.63026,8956.559139,9560.642379,11943.80913,13439.38964,11897.14598,13854.19925,10037.9048,8274.317043,4284.766771,28498.28537,21135.86625,20960.80363,7931.876133,7482.970488,13645.09485,11474.54887,22182.48286,21076.73273,44752.02788,33540.21679,18903.8178,18704.65769,20828.96768,17469.51008,30151.38047,19073.96449,39388.81403,8834.645576,33848.69582,9133.857686,20776.78067,8570.734405,38578.53731,29601.1821,20772.44777,9738.772243,14824.94605,15390.94526,10214.19283,6083.061634,3967.27058,30731.11412,30333.43475,21012.39697,5025.969829,4297.11879,21778.9032,5783.026676,7695.573792,19278.99697,49633.30511,15863.04336,13618.31534,10082.80176,20428.55596,16002.63756,25896.56538,29531.0399,48472.70326,16034.07861,25821.86984,17794.83132,5866.821797,9062.846689,35842.0989,28755.54352,13946.14178,13886.24461,52494.30777,15090.73089,9522.512072,11417.47056,6511.126764,19635.25335,42736.09513,21422.33651,5928.235402,11569.81658,9223.326993,11763.5943,45048.52926,12983.87592,15083.51972,8340.367862,18076.3175,13616.86089,16440.06457,12086.81693,65886.03838,4847.231527,23729.08307,12044.78499,12700.67052,10815.63398,21665.20917,21429.34934
mz1788,3571.737932,2794.121104,3736.810101,5657.700575,2818.964004,5661.702062,3848.713565,4062.963753,5087.371314,0,0,528.8768481,3763.670171,5559.888362,11262.70307,20656.7586,480.7686414,705.3280768,922.2853306,5405.816855,3219.561492,39467.56291,3627.68402,3712.609392,24634.62125,0,294.7946553,177537.0952,5912.339872,9356.531399,814.5086621,2195.036273,1772.61944,0,1138.761256,3898.747617,975.2991539,0,6670.86796,0,0,0,108.3977467,388.3945315,2908.015071,660.7824416,19094.81766,4150.087529,3923.126074,2769.839741,421.7709156,26510.05212,298.5612401,11850.90063,102.1753662,5166.680795,10754.60076,0,129.3759219,298774.1503,9775.804328,3350.13808,423.5138889,6687.749766,11453.08904,292.5491065,738.4515858,4084.941416,0,4844.113238,608.9438239,0,240.9666162,2702.362683,141.794835,5160.229479,2628.931689,3538.822255,5604.619004,5727.663939,3532.281184,2802.59571,105753.7986,6134.065121,4375.627053,179.4309166,4159.999529,0,3659.926255,18007.44941,1162.29114,446.1215075,1176.352275,2290.308193,12023.99762,129.9146151,6657.51892,1798.434826,3228.437616,3582.781143,0,1084.809502
mz1789,20162.25079,21708.99363,20826.82201,22387.62245,21117.51416,22192.61965,17297.98565,15876.37362,17242.0341,18173.39055,12254.45221,22592.35601,18611.14267,39772.12249,27985.44593,20473.2724,22531.32519,15492.53128,33441.09634,26562.75115,19878.67974,20362.30817,29641.77107,22048.90121,21025.24579,19065.60627,29437.16477,18900.89491,18552.99517,24025.3498,17869.77878,22835.44828,19835.46719,11576.1304,23122.3809,20060.41091,29255.35671,25583.51878,19193.19258,16183.94171,16164.75112,26006.22821,17478.85538,19651.40869,21793.03407,49894.51478,42947.58527,22461.63509,21019.83333,18545.84291,26678.08006,36675.23921,24955.20356,22085.085,26609.00889,23373.46265,19789.95083,14471.09881,27442.40416,28829.53096,23569.30364,30692.63047,31165.91108,23005.89586,19399.72566,20463.87059,21545.81559,25165.83511,28108.12393,35012.52671,21874.38141,12487.88549,9294.886113,16938.84808,13989.39361,19628.27293,13079.66895,28075.20989,31620.72355,18853.398,12104.50371,14670.86018,27372.22601,14607.41198,18356.69287,15357.0273,12722.81904,12073.10223,15633.37683,19391.00253,13574.68201,14784.27618,15721.7666,9396.356938,13629.76337,8709.712363,15536.36738,11787.61888,18372.00671,19940.68887,13111.18635,11890.83055
mz1790,37943.66827,38601.89064,18814.90169,36250.11221,32820.71512,30420.53773,21502.13958,20971.14583,20324.44724,24917.42116,12476.07453,68428.38582,16213.09632,71057.99769,49282.38645,13606.93759,28572.86797,21565.68365,31955.57227,31367.16449,40378.77264,27206.0134,26176.28735,25492.53122,16450.8968,16389.88298,29193.31687,22048.62054,35369.90912,23352.79972,33442.90408,35655.30405,31679.54832,24406.48059,66209.56188,22485.73125,49283.58997,38763.66263,13526.71339,23756.35458,23166.36484,33825.89103,17596.43721,81682.27887,14033.89468,59309.41594,74858.57578,14987.28655,26794.62067,21412.0576,44663.15481,44796.56578,38045.405,36610.28661,57527.95326,15941.508,23427.45937,7874.687425,34127.57746,25802.7678,46522.90467,31116.82336,42533.67166,29920.42868,25421.05654,47834.026,61069.5864,25206.00999,49129.60687,63392.43908,35626.64283,18270.40586,14684.58527,20698.97915,13292.01908,31070.85375,15859.51775,51130.41309,39215.81883,12881.68219,21717.5134,15050.67822,23676.58335,39209.13954,28834.04185,31876.53902,15127.98706,4701.306927,38529.22873,34758.31129,30773.96948,13630.06107,26938.97344,39001.48934,20685.70874,23539.58022,42937.92841,17162.32892,37387.82987,36005.56342,8757.128228,24175.0207
mz1791,81448.10203,85216.55742,90274.50936,91629.38474,87234.2878,85250.31375,96792.88164,88936.68568,87402.86329,46272.1357,70141.93953,101226.7555,98398.07307,96284.81962,95571.21919,87164.55891,63977.6735,99877.54566,88766.0565,59607.58406,114147.7485,62780.44524,90114.91701,73114.31202,64360.20104,61252.26715,51523.49496,97766.65631,89201.72155,46072.02588,97546.21689,91462.97744,85087.7872,64658.66769,61339.65609,98473.92454,45363.21469,53361.81217,87477.25731,66621.91257,50587.72437,111283.3915,92869.88769,112890.0648,70236.92531,97513.63175,68662.39819,64657.81359,82205.14969,134660.2645,115969.208,135537.2246,101890.8756,92989.74946,107287.4686,112976.5099,94166.93311,79518.35906,113647.9303,93594.23089,110991.0752,72259.88573,103716.5887,102230.8069,117244.7744,91158.5819,82211.38949,96340.76766,66522.55568,69540.63567,51002.33559,46289.63993,76336.02488,55039.82893,97422.63319,80358.06773,98411.2283,45019.17174,71656.26425,106577.6299,73410.75599,48787.91136,77792.14179,85352.18372,65763.8434,69553.86514,82185.60112,111471.7936,96110.08305,110808.9732,109580.6241,138607.4474,118705.9713,47144.76299,67226.86055,64311.52217,50145.8591,97653.57392,55878.31422,106649.3414,84487.89933,99519.1506
mz1792,36638.80883,37234.20597,53509.49344,40347.76219,43955.25844,47793.88318,39615.1329,43625.78484,52802.81945,46764.82463,45673.05546,74717.3932,68149.70393,39647.16827,41228.75848,33725.83853,48036.84139,58451.15652,37960.77762,30470.75408,88399.9697,33694.70087,35343.27797,35637.32148,34457.29986,47050.09596,61935.48615,25839.96105,102321.9182,54683.09917,8767.402808,55336.14305,47473.86051,31007.13305,79446.11595,82928.76656,24193.31904,31039.56642,42715.95863,56126.04047,42478.15441,31660.42371,10699.38105,92684.96092,86912.41098,51642.13058,59879.12954,22624.92213,95749.31317,48019.73906,105901.2114,50051.10645,78313.92081,56880.83391,50118.39187,44501.48344,44637.57984,34176.84921,77312.19552,27779.24998,39684.16568,33847.66078,41865.2373,41285.13627,38933.22938,54016.82768,62033.60238,158907.8628,30918.46934,40576.49971,33523.77961,16606.06159,29258.19024,17246.56172,41851.73101,8824.927617,93778.91227,23031.14355,9480.692813,71257.06805,50700.3614,24585.23438,36262.23036,49313.37738,33574.31813,28221.07219,11382.4657,49538.07902,73776.10359,40781.23301,72782.40815,69509.31492,12672.82523,23549.03695,25598.17883,29845.75623,57092.5499,92213.45156,29624.73151,43082.56405,61492.77038,71382.21443
mz1793,8638.027636,7069.675325,6814.637939,5745.840697,6912.296532,6184.08457,7227.073496,6587.794844,6609.926714,10521.23751,5555.207672,16845.00135,3572.604637,2055.249951,3079.359396,2673.088477,9171.52091,7513.738066,4352.072254,7895.128686,7372.378184,7084.491329,9316.06249,4434.035962,12681.57895,7692.076538,3046.393857,6016.793141,8605.969925,6235.791621,5523.425829,4149.422743,8640.829336,7226.214314,9497.543639,1930.847202,780.5349375,2988.10272,3651.646112,7179.793887,4234.084131,7919.942554,3164.449412,9278.596785,1941.547627,757.5747958,2077.488878,3889.584904,5946.746807,5010.254004,3768.630098,8175.718297,10871.52616,7100.412052,4624.822913,2903.508398,16370.18652,2440.249568,1907.970453,5166.168987,10914.64694,6514.779176,8650.076067,2640.018248,10415.00461,9881.856943,8942.182319,1510.217566,1772.461444,2571.302561,5500.779903,3966.757632,6558.115916,8436.83596,8547.822832,13378.7277,6608.94202,3076.342387,4704.442262,3913.654746,9273.94895,4509.235373,8505.786824,7369.759688,7739.607598,6418.508605,15301.81844,3271.389284,4039.448898,6753.134326,5588.758887,8966.315771,6251.753402,6929.050525,11157.02992,7386.354639,8882.94166,5542.032909,3424.040708,5674.003458,4314.232945,4953.777832
mz1794,13797.08427,16498.1914,20199.50289,16582.43329,16332.075,17347.09754,17989.00515,14743.79789,17834.22675,172.989765,3029.790439,0,1004.483571,1213.223615,362.3096375,514.1357737,2687.800214,0,3707.35432,1941.42045,8029.470963,5262.498047,3481.097586,4568.784599,41699.06765,4326.561546,17989.22335,45526.96682,80433.53581,47104.01618,10916.04482,78619.2606,32466.2032,20520.79849,225.0079895,6029.494649,284.0311297,10699.49075,13157.2801,2131.965424,29459.48333,3053.932591,3272.113474,423.2884876,1565.26631,36455.88343,20398.75327,565.2307726,1005.700043,863.3084454,2269.276666,6242.658236,10477.7282,10287.6519,32845.27464,8308.245589,5400.447195,8054.744933,23737.99071,45082.54025,17524.90307,50059.95482,34959.65812,20499.27115,23122.77664,13435.23369,1783.002652,3492.221225,3652.713584,0,818.0060796,7044.62995,28065.03202,172.2239529,2366.057273,0,3059.350468,123.5171257,11679.50358,559.5618212,967.5687691,0,7330.444227,7917.747749,8185.693952,8336.163326,3769.325508,3065.952592,29457.41086,36922.18521,30789.13178,54031.6217,21874.09113,53070.46345,56526.38525,18870.55938,0,4864.915664,3575.477815,167.7934277,3457.445508,6773.944144
mz1795,17474.16357,16226.03478,33591.41647,23698.19663,33464.34951,16897.73837,17855.85236,28062.41077,32516.65997,20330.68154,48615.15639,13388.36156,21358.67632,35411.44038,22043.89043,12963.48148,20995.72428,25574.99185,41108.2876,14990.69554,30275.74466,28794.64387,20944.4514,27407.51424,24128.37736,23628.70594,27992.79244,17100.07741,23641.56698,14774.87,23338.59006,65749.17014,15309.07837,15121.97977,17846.57188,25802.94095,13088.45834,17769.44099,139584.5179,11633.01816,21548.79539,24437.65383,22679.77841,22624.71409,22332.76375,21450.00519,21932.26725,97603.46479,23625.7855,14272.80301,23211.27827,17488.91186,40834.95039,33576.41679,17030.25957,23466.37893,25235.36687,24483.68094,25482.35775,36509.75879,23722.37192,34390.51161,120937.1367,13788.1372,23013.41102,21308.38094,21394.54539,22683.1755,24253.73673,23479.21302,97692.5634,47678.47892,14293.72793,28907.52499,25557.57827,21639.85364,21469.34179,81402.80367,28002.97133,13036.27441,21507.45059,27409.83822,28838.41244,21257.55568,22959.08128,24336.65368,15499.61794,17128.87982,14435.97723,22716.01405,18294.86344,24129.1423,15685.09982,18559.38618,37378.34913,25059.92848,14417.91216,16695.37281,23722.54745,23049.65456,23378.32499,21695.05806
mz1796,74013.67393,65708.57602,63607.4574,58551.23473,51016.20111,47697.52106,69100.49181,65640.46864,62849.32037,80382.1456,37054.86275,62811.0296,62509.7751,106582.8183,75494.51096,43556.14351,49270.63956,52018.6666,78013.01311,80947.25426,76355.04034,60938.44275,78770.92977,77684.53391,68282.94654,28025.3179,37073.56578,73611.15416,85168.01693,60345.90623,81275.36969,63421.17332,72329.51274,72574.23274,45800.56699,77368.8483,64841.52816,50329.99362,39473.46712,47542.42881,62488.37022,95400.523,54449.56711,77048.69351,72445.31353,124092.5362,72264.53366,32305.81651,46446.26133,66399.98161,93264.48726,83978.6868,77739.00017,53992.18795,73194.25801,67596.04681,64673.90885,45555.34002,84098.58056,72555.35905,86188.38834,53556.38037,81870.31988,93834.3729,75062.89305,70358.43864,42048.27211,81226.46096,81300.31474,75001.88048,40460.53528,38239.91928,65463.964,68554.56337,45184.8527,56807.35387,91887.19716,92124.38561,84437.39186,68959.67968,50502.24911,22320.66728,89948.57,83422.662,60525.46249,69885.98155,60430.12196,55538.76281,33118.30846,69859.12302,60274.26047,54146.81218,82375.49909,56326.00822,59456.806,54978.60333,27649.17177,55448.30713,55671.10573,63707.8099,52227.04034,40935.3397
mz1797,4989.154546,7839.272563,9066.956631,8492.041009,9703.950356,10903.26981,10122.17015,11807.68304,11121.26463,5137.19859,9529.487333,11355.67453,11956.69179,8600.619926,8677.90156,8677.434595,6813.875416,11520.9152,7818.915434,3353.985198,15421.29855,4652.74443,7225.629619,6199.964956,5081.173494,4071.686074,3717.380433,6440.963262,11579.52306,3234.324578,9703.139141,10274.21587,8210.213507,6800.535721,4304.733137,8596.116264,3162.018795,2510.327256,7179.370265,5527.741629,4754.085918,10746.90197,12833.9787,13183.62898,4677.374063,13896.30421,5072.55895,3927.900306,8180.984604,15424.11614,11796.79885,5540.949018,14597.65508,6708.174917,7243.102308,13066.52314,7197.202288,8222.26102,9494.200199,3022.48749,20636.39538,6876.659199,7133.365664,10074.99088,8977.862858,7817.518871,6181.936289,10022.57815,4183.621465,2820.025012,3168.482953,4227.786855,10973.55592,7198.32795,10976.66756,10185.24243,14238.98327,2881.261323,7300.89354,10070.96785,10138.45368,2069.22179,5738.037465,13845.92331,7245.475178,6220.974029,12710.46881,12980.55531,12811.404,20397.4483,22835.02418,14829.09142,13022.11587,3922.621763,6225.647922,10386.92762,4961.558462,12601.89525,4664.571586,11236.29538,7246.983586,12837.03876
mz1798,4736.644232,7790.175578,5176.486349,5579.116314,4798.708224,5942.296002,6739.620176,5090.240684,4974.022789,4144.55893,9135.989721,550.1920819,6022.084584,2592.621909,2453.081931,9164.707952,4247.521321,7474.942209,3522.876255,5537.463177,3278.105155,4927.604472,3598.420049,4966.11719,4953.90846,6856.264249,5019.92475,4015.978242,2645.55424,4850.882986,3188.482405,4050.730816,7575.510774,4728.106459,3661.853202,5202.008769,9813.698689,4435.461754,6450.762028,6323.622689,9287.352151,4504.384949,4343.445039,7030.967754,4931.746265,6389.763339,4904.071758,6638.94827,5755.720788,3406.550139,5839.205182,4251.483791,3117.662212,9673.271227,5018.75511,6436.982355,6438.85522,4242.47859,5833.735654,6629.440182,4716.82114,2659.441626,2036.944687,4196.983883,5109.56382,4841.30072,1230.831318,7877.090923,4780.478459,3647.181005,6540.415391,4141.317218,3354.402369,4526.421211,18308.1616,1100.141902,6388.952783,5977.241182,3629.286288,10811.32237,8000.980764,8159.813247,4169.832186,3373.723126,4320.121413,3265.50236,8386.730842,9405.761016,5104.470723,5666.460223,4212.682519,4346.736459,2691.065147,4503.871377,3255.903387,5278.434973,754.4386908,3273.715454,5793.840947,3383.595029,7286.785212,5520.318062
mz1799,4897.170018,5644.244029,3113.274697,5098.332978,3788.609648,4683.774442,4633.411846,5482.147807,3160.980197,3299.465056,2895.646976,5270.573769,3779.263427,2390.768549,2483.121672,11024.67768,6172.885195,9120.306926,5407.086891,8512.632222,8499.213761,10777.83041,5374.107156,12840.53279,4704.976781,2132.02419,3031.999726,65730.5855,3737.510122,4915.579679,2439.134561,4073.394082,2035.506566,1530.610436,6415.552054,43809.30905,2988.930953,2850.035946,2235.700406,3613.755538,2688.074449,3206.822505,4351.933445,5933.57029,3840.095713,2500.529405,3873.027766,4262.882871,6893.835088,12220.67376,4205.810456,7980.771704,5653.468805,3314.649672,3544.862821,18721.17242,4080.401931,2206.675479,2137.371572,123933.2257,4082.713107,5736.657226,6280.438154,3511.86778,1483.296733,2665.195041,5090.567698,2673.6173,2051.698571,2753.700237,12467.57398,3383.233209,4254.180041,2856.149274,3194.647127,4435.05542,3205.637184,2548.390461,3187.060835,3954.883993,4720.475713,9331.74083,8097.976253,6151.964715,4746.329355,4435.503952,3681.748961,2764.820357,2462.621171,3659.110137,6112.63885,3426.72059,1714.914676,3121.086745,3049.769807,1860.867785,4818.311856,3573.084202,1863.850685,1764.911178,3972.781465,2826.663691
mz1800,9731.323301,8973.963682,11136.64869,11104.79255,11249.51743,12134.53928,14170.04264,13151.27102,14270.67283,5781.495344,11466.50862,9146.434922,11666.3148,12002.66741,13009.0009,9938.404512,7334.081016,15429.02921,15597.19236,4818.535381,7624.923164,7622.368263,14859.90244,10436.4768,7029.237041,7004.94096,2719.460947,10733.79234,8373.244667,7633.415607,12119.54063,12169.65304,8538.959064,5026.520344,827.6531357,8766.828633,1767.530567,2262.955818,10725.58881,8735.976387,4168.992089,17628.71774,12323.50698,9594.329607,9779.582695,18344.71477,15297.081,8112.61679,8022.03082,22012.01637,27640.49277,12367.25941,12343.34124,14782.76423,17330.69251,21169.8798,15774.25225,9726.826758,16683.94826,6268.506083,8721.441768,10007.07229,15770.0515,17136.90963,17045.96389,6005.076133,7242.050842,10323.25805,6463.919681,5639.612444,3256.722422,6841.398644,15549.25809,7980.279496,27106.1284,11018.82305,18135.75334,4747.238203,13056.37055,16692.10896,14106.58705,7847.630262,11388.3613,8383.991392,6105.401601,11472.42557,9583.752949,15772.26038,9265.599851,13736.89071,13291.05878,19257.1195,21923.84539,5517.143209,7864.008723,7465.272832,1713.122226,10330.16975,2480.59916,14657.64834,6192.510117,12795.71748
mz1801,6357.156387,8175.398317,8352.555703,8409.544368,8012.987097,9271.006318,8517.94907,7374.410455,8475.907267,8601.681387,6042.779859,9104.637595,9499.977803,9462.82673,7133.020475,7276.706895,7661.464109,6583.247666,10076.41044,7599.515361,6169.09166,9220.595496,9106.894833,7613.3602,8856.447217,8993.904477,9783.824054,7539.368454,7825.751974,8083.502021,7230.224817,8985.20928,8397.699928,10292.66766,9403.699863,8937.400455,8852.042919,6722.688516,7056.606726,7492.174765,8616.475152,10070.05574,7305.461969,9644.670941,11875.11526,11049.02406,10018.46766,7995.429938,9146.139708,9543.151301,5675.061986,6313.646602,9583.681961,8223.556729,8822.216984,8343.631348,8692.88368,5962.468594,8448.495417,7114.00207,8646.149516,10198.76327,7894.838841,8799.115143,7537.61007,9997.2015,9312.714922,9280.670332,10364.06524,8026.22761,7178.994707,6861.101866,9823.333861,9052.667976,5997.583867,9199.174131,10311.39929,10473.48431,8759.046416,5461.267793,6595.94376,9211.077711,7006.651667,8053.992874,11022.99369,9206.655,5079.000489,4433.930677,9199.409148,8760.00027,6708.285574,10477.59477,9665.925724,8887.331392,6834.236074,8975.322973,7050.350742,9536.042064,9445.26287,6758.182314,5653.061627,7368.477129
