CensusTime,AgeH,Chamber,Collective,UniqueName,line,treatment,Transfer,Deaths,Carried,Censored,Flag1,Flag2,N,trial,IntDeaths
5154,2015-04-23 08:23:16,92.3733333333333,20,20,RAL93/H2O2,RAL93,H2O2,Y,0,7,0,0,0,3,10,1
5155,2015-04-23 08:23:16,92.3733333333333,20,20,RAL93/H2O2,RAL93,H2O2,Y,0,7,0,0,0,3,10,1
5156,2015-04-23 08:23:16,92.3733333333333,26,26,RAL313/H2O2,RAL313,H2O2,Y,0,2,0,0,0,2,10,1
5157,2015-04-23 08:23:16,92.3733333333333,29,29,RAL304/H2O2,RAL304,H2O2,Y,0,8,0,0,0,2,10,1
5158,2015-04-23 08:23:16,92.3733333333333,29,29,RAL304/H2O2,RAL304,H2O2,Y,0,8,0,0,0,2,10,1
5159,2015-04-23 08:23:16,92.3733333333333,29,29,RAL304/H2O2,RAL304,H2O2,Y,0,8,0,0,0,2,10,1
5160,2015-04-23 08:23:16,92.3733333333333,30,30,RAL189/H2O2,RAL189,H2O2,Y,0,8,0,0,0,2,10,1
5161,2015-04-23 08:23:16,92.3733333333333,30,30,RAL189/H2O2,RAL189,H2O2,Y,0,8,0,0,0,2,10,1
5162,2015-04-23 08:23:16,92.3733333333333,31,31,RAL88/H2O2,RAL88,H2O2,Y,0,5,0,0,0,5,10,1
5163,2015-04-23 08:23:16,92.3733333333333,31,31,RAL88/H2O2,RAL88,H2O2,Y,0,5,0,0,0,5,10,1
5164,2015-04-23 08:23:16,92.3733333333333,33,33,RAL301/H2O2,RAL301,H2O2,Y,0,1,0,0,0,3,10,1
5165,2015-04-23 08:23:16,92.3733333333333,35,35,RAL91/H2O2,RAL91,H2O2,Y,0,2,0,0,0,8,10,1
5166,2015-04-23 08:23:16,92.3733333333333,35,35,RAL91/H2O2,RAL91,H2O2,Y,0,2,0,0,0,8,10,1
5167,2015-04-23 08:23:16,92.3733333333333,39,39,RAL189/H2O2,RAL189,H2O2,Y,0,6,0,0,0,4,10,1
5168,2015-04-23 08:23:16,92.3733333333333,39,39,RAL189/H2O2,RAL189,H2O2,Y,0,6,0,0,0,4,10,1
5169,2015-04-23 08:23:16,92.3733333333333,40,40,RAL138/H2O2,RAL138,H2O2,Y,0,5,0,0,0,4,10,1
5170,2015-04-23 08:23:16,92.3733333333333,40,40,RAL138/H2O2,RAL138,H2O2,Y,0,5,0,0,0,4,10,1
5171,2015-04-23 08:23:16,92.3733333333333,41,41,RAL88/H2O2,RAL88,H2O2,Y,0,9,0,0,0,1,10,1
5172,2015-04-23 08:23:16,92.3733333333333,41,41,RAL88/H2O2,RAL88,H2O2,Y,0,9,0,0,0,1,10,1
5173,2015-04-23 08:23:16,92.3733333333333,42,42,RAL100/H2O2,RAL100,H2O2,Y,0,2,0,0,0,7,10,1
5174,2015-04-23 08:23:16,92.3733333333333,44,44,RAL301/H2O2,RAL301,H2O2,Y,0,4,0,0,0,5,10,1
5175,2015-04-23 08:23:16,92.3733333333333,44,44,RAL301/H2O2,RAL301,H2O2,Y,0,4,0,0,0,5,10,1
5176,2015-04-23 08:23:16,92.3733333333333,44,44,RAL301/H2O2,RAL301,H2O2,Y,0,4,0,0,0,5,10,1
5177,2015-04-23 08:23:16,92.3733333333333,46,46,RAL93/H2O2,RAL93,H2O2,Y,0,6,0,0,0,4,10,1
5178,2015-04-23 08:23:16,92.3733333333333,47,47,RAL32/H2O2,RAL32,H2O2,Y,0,4,0,0,0,6,10,1
5179,2015-04-23 08:23:16,92.3733333333333,47,47,RAL32/H2O2,RAL32,H2O2,Y,0,4,0,0,0,6,10,1
5180,2015-04-23 08:23:16,92.3733333333333,48,48,RAL304/H2O2,RAL304,H2O2,Y,0,4,0,0,0,6,10,1
5181,2015-04-23 08:23:16,92.3733333333333,49,49,RAL138/H2O2,RAL138,H2O2,Y,0,6,0,0,0,3,10,1
5182,2015-04-23 08:23:16,92.3733333333333,49,49,RAL138/H2O2,RAL138,H2O2,Y,0,6,0,0,0,3,10,1
5183,2015-04-23 08:23:16,92.3733333333333,49,49,RAL138/H2O2,RAL138,H2O2,Y,0,6,0,0,0,3,10,1
5184,2015-04-23 08:23:16,92.3733333333333,51,51,RAL189/H2O2,RAL189,H2O2,Y,0,6,0,0,0,4,10,1
5185,2015-04-23 08:23:16,92.3733333333333,51,51,RAL189/H2O2,RAL189,H2O2,Y,0,6,0,0,0,4,10,1
5186,2015-04-23 08:23:16,92.3733333333333,53,53,RAL93/H2O2,RAL93,H2O2,Y,0,6,0,0,0,4,10,1
5187,2015-04-23 08:23:16,92.3733333333333,53,53,RAL93/H2O2,RAL93,H2O2,Y,0,6,0,0,0,4,10,1
5188,2015-04-23 08:23:16,92.3733333333333,54,54,RAL91/H2O2,RAL91,H2O2,Y,0,2,0,0,0,8,10,1
5189,2015-04-23 08:23:16,92.3733333333333,54,54,RAL91/H2O2,RAL91,H2O2,Y,0,2,0,0,0,8,10,1
5190,2015-04-23 08:23:16,92.3733333333333,56,56,RAL138/H2O2,RAL138,H2O2,Y,0,4,0,0,0,6,10,1
5191,2015-04-23 08:23:16,92.3733333333333,56,56,RAL138/H2O2,RAL138,H2O2,Y,0,4,0,0,0,6,10,1
5192,2015-04-23 14:31:49,98.5158333333333,1,1,RAL301/H2O2,RAL301,H2O2,Y,0,6,0,0,0,2,10,1
5193,2015-04-23 14:31:49,98.5158333333333,1,1,RAL301/H2O2,RAL301,H2O2,Y,0,6,0,0,0,2,10,1
5194,2015-04-23 14:31:49,98.5158333333333,3,3,RAL32/H2O2,RAL32,H2O2,Y,0,6,0,0,0,3,10,1
5195,2015-04-23 14:31:49,98.5158333333333,6,6,RAL304/H2O2,RAL304,H2O2,Y,0,9,0,0,0,1,10,1
5196,2015-04-23 14:31:49,98.5158333333333,8,8,RAL189/H2O2,RAL189,H2O2,Y,0,9,0,0,0,1,10,1
5197,2015-04-23 14:31:49,98.5158333333333,8,8,RAL189/H2O2,RAL189,H2O2,Y,0,9,0,0,0,1,10,1
5198,2015-04-23 14:31:49,98.5158333333333,8,8,RAL189/H2O2,RAL189,H2O2,Y,0,9,0,0,0,1,10,1
5199,2015-04-23 14:31:49,98.5158333333333,10,10,RAL109/H2O2,RAL109,H2O2,Y,0,2,0,0,0,4,10,1
5200,2015-04-23 14:31:49,98.5158333333333,11,11,RAL88/H2O2,RAL88,H2O2,Y,0,8,0,0,0,2,10,1
5201,2015-04-23 14:31:49,98.5158333333333,11,11,RAL88/H2O2,RAL88,H2O2,Y,0,8,0,0,0,2,10,1
5202,2015-04-23 14:31:49,98.5158333333333,12,12,RAL91/H2O2,RAL91,H2O2,Y,0,8,0,0,0,2,10,1
5203,2015-04-23 14:31:49,98.5158333333333,13,13,RAL32/H2O2,RAL32,H2O2,Y,0,7,0,0,0,3,10,1
5204,2015-04-23 14:31:49,98.5158333333333,14,14,RAL100/H2O2,RAL100,H2O2,Y,0,3,0,0,0,3,10,1
5205,2015-04-23 14:31:49,98.5158333333333,16,16,RAL304/H2O2,RAL304,H2O2,Y,0,5,0,0,0,5,10,1
5206,2015-04-23 14:31:49,98.5158333333333,16,16,RAL304/H2O2,RAL304,H2O2,Y,0,5,0,0,0,5,10,1
5207,2015-04-23 14:31:49,98.5158333333333,16,16,RAL304/H2O2,RAL304,H2O2,Y,0,5,0,0,0,5,10,1
5208,2015-04-23 14:31:49,98.5158333333333,18,18,RAL109/H2O2,RAL109,H2O2,Y,0,1,0,0,0,4,10,1
5209,2015-04-23 14:31:49,98.5158333333333,19,19,RAL100/H2O2,RAL100,H2O2,Y,0,6,0,0,0,3,10,1
5210,2015-04-23 14:31:49,98.5158333333333,20,20,RAL93/H2O2,RAL93,H2O2,Y,10,0,0,0,0,0,10,1
5211,2015-04-23 14:31:49,98.5158333333333,20,20,RAL93/H2O2,RAL93,H2O2,Y,10,0,0,0,0,0,10,1
5212,2015-04-23 14:31:49,98.5158333333333,20,20,RAL93/H2O2,RAL93,H2O2,Y,10,0,0,0,0,0,10,1
5213,2015-04-23 14:31:49,98.5158333333333,22,22,RAL313/H2O2,RAL313,H2O2,Y,0,1,0,0,0,7,10,1
5214,2015-04-23 14:31:49,98.5158333333333,24,24,RAL138/H2O2,RAL138,H2O2,Y,0,5,0,0,0,5,10,1
5215,2015-04-23 14:31:49,98.5158333333333,28,28,RAL313/H2O2,RAL313,H2O2,Y,0,2,0,0,0,2,10,1
5216,2015-04-23 14:31:49,98.5158333333333,29,29,RAL304/H2O2,RAL304,H2O2,Y,0,9,0,0,0,1,10,1
5217,2015-04-23 14:31:49,98.5158333333333,31,31,RAL88/H2O2,RAL88,H2O2,Y,10,0,0,0,0,0,10,1
5218,2015-04-23 14:31:49,98.5158333333333,31,31,RAL88/H2O2,RAL88,H2O2,Y,10,0,0,0,0,0,10,1
5219,2015-04-23 14:31:49,98.5158333333333,31,31,RAL88/H2O2,RAL88,H2O2,Y,10,0,0,0,0,0,10,1
5220,2015-04-23 14:31:49,98.5158333333333,31,31,RAL88/H2O2,RAL88,H2O2,Y,10,0,0,0,0,0,10,1
5221,2015-04-23 14:31:49,98.5158333333333,31,31,RAL88/H2O2,RAL88,H2O2,Y,10,0,0,0,0,0,10,1
5222,2015-04-23 14:31:49,98.5158333333333,33,33,RAL301/H2O2,RAL301,H2O2,Y,0,3,0,0,0,1,10,1
5223,2015-04-23 14:31:49,98.5158333333333,33,33,RAL301/H2O2,RAL301,H2O2,Y,0,3,0,0,0,1,10,1
5224,2015-04-23 14:31:49,98.5158333333333,35,35,RAL91/H2O2,RAL91,H2O2,Y,0,5,0,0,0,5,10,1
5225,2015-04-23 14:31:49,98.5158333333333,35,35,RAL91/H2O2,RAL91,H2O2,Y,0,5,0,0,0,5,10,1
5226,2015-04-23 14:31:49,98.5158333333333,35,35,RAL91/H2O2,RAL91,H2O2,Y,0,5,0,0,0,5,10,1
5227,2015-04-23 14:31:49,98.5158333333333,39,39,RAL189/H2O2,RAL189,H2O2,Y,0,7,0,0,0,3,10,1
5228,2015-04-23 14:31:49,98.5158333333333,40,40,RAL138/H2O2,RAL138,H2O2,Y,0,6,0,0,0,3,10,1
5229,2015-04-23 14:31:49,98.5158333333333,42,42,RAL100/H2O2,RAL100,H2O2,Y,0,4,0,0,0,5,10,1
5230,2015-04-23 14:31:49,98.5158333333333,42,42,RAL100/H2O2,RAL100,H2O2,Y,0,4,0,0,0,5,10,1
5231,2015-04-23 14:31:49,98.5158333333333,44,44,RAL301/H2O2,RAL301,H2O2,Y,0,6,0,0,0,3,10,1
5232,2015-04-23 14:31:49,98.5158333333333,44,44,RAL301/H2O2,RAL301,H2O2,Y,0,6,0,0,0,3,10,1
5233,2015-04-23 14:31:49,98.5158333333333,45,45,RAL91/H2O2,RAL91,H2O2,Y,0,1,0,0,0,9,10,1
5234,2015-04-23 14:31:49,98.5158333333333,46,46,RAL93/H2O2,RAL93,H2O2,Y,0,8,0,0,0,2,10,1
5235,2015-04-23 14:31:49,98.5158333333333,46,46,RAL93/H2O2,RAL93,H2O2,Y,0,8,0,0,0,2,10,1
5236,2015-04-23 14:31:49,98.5158333333333,47,47,RAL32/H2O2,RAL32,H2O2,Y,0,6,0,0,0,4,10,1
5237,2015-04-23 14:31:49,98.5158333333333,47,47,RAL32/H2O2,RAL32,H2O2,Y,0,6,0,0,0,4,10,1
5238,2015-04-23 14:31:49,98.5158333333333,48,48,RAL304/H2O2,RAL304,H2O2,Y,0,6,0,0,0,4,10,1
5239,2015-04-23 14:31:49,98.5158333333333,48,48,RAL304/H2O2,RAL304,H2O2,Y,0,6,0,0,0,4,10,1
5240,2015-04-23 14:31:49,98.5158333333333,49,49,RAL138/H2O2,RAL138,H2O2,Y,0,7,0,0,0,2,10,1
5241,2015-04-23 14:31:49,98.5158333333333,51,51,RAL189/H2O2,RAL189,H2O2,Y,0,7,0,0,0,3,10,1
5242,2015-04-23 14:31:49,98.5158333333333,53,53,RAL93/H2O2,RAL93,H2O2,Y,0,7,0,0,0,3,10,1
5243,2015-04-23 14:31:49,98.5158333333333,54,54,RAL91/H2O2,RAL91,H2O2,Y,0,4,0,0,0,6,10,1
5244,2015-04-23 14:31:49,98.5158333333333,54,54,RAL91/H2O2,RAL91,H2O2,Y,0,4,0,0,0,6,10,1
5245,2015-04-23 14:31:49,98.5158333333333,56,56,RAL138/H2O2,RAL138,H2O2,Y,0,7,0,0,0,3,10,1
5246,2015-04-23 14:31:49,98.5158333333333,56,56,RAL138/H2O2,RAL138,H2O2,Y,0,7,0,0,0,3,10,1
5247,2015-04-23 14:31:49,98.5158333333333,56,56,RAL138/H2O2,RAL138,H2O2,Y,0,7,0,0,0,3,10,1
5248,2015-04-23 14:31:49,98.5158333333333,57,57,RAL109/H2O2,RAL109,H2O2,Y,0,1,0,0,0,3,10,1
5249,2015-04-23 22:15:07,106.2375,1,1,RAL301/H2O2,RAL301,H2O2,Y,0,7,0,0,0,1,10,1
5250,2015-04-23 22:15:07,106.2375,2,2,RAL136/H2O2,RAL136,H2O2,Y,0,3,0,0,0,3,10,1
5251,2015-04-23 22:15:07,106.2375,2,2,RAL136/H2O2,RAL136,H2O2,Y,0,3,0,0,0,3,10,1
5252,2015-04-23 22:15:07,106.2375,2,2,RAL136/H2O2,RAL136,H2O2,Y,0,3,0,0,0,3,10,1
5253,2015-04-23 22:15:07,106.2375,3,3,RAL32/H2O2,RAL32,H2O2,Y,0,7,0,0,0,2,10,1
5254,2015-04-23 22:15:07,106.2375,4,4,RAL301/H2O2,RAL301,H2O2,Y,0,5,0,0,0,4,10,1
5255,2015-04-23 22:15:07,106.2375,4,4,RAL301/H2O2,RAL301,H2O2,Y,0,5,0,0,0,4,10,1
5256,2015-04-23 22:15:07,106.2375,6,6,RAL304/H2O2,RAL304,H2O2,Y,10,0,0,0,0,0,10,1
5257,2015-04-23 22:15:07,106.2375,7,7,RAL93/H2O2,RAL93,H2O2,Y,0,9,0,0,0,1,10,1
5258,2015-04-23 22:15:07,106.2375,10,10,RAL109/H2O2,RAL109,H2O2,Y,0,3,0,0,0,3,10,1
5259,2015-04-23 22:15:07,106.2375,11,11,RAL88/H2O2,RAL88,H2O2,Y,0,9,0,0,0,1,10,1
5260,2015-04-23 22:15:07,106.2375,12,12,RAL91/H2O2,RAL91,H2O2,Y,10,0,0,0,0,0,10,1
5261,2015-04-23 22:15:07,106.2375,12,12,RAL91/H2O2,RAL91,H2O2,Y,10,0,0,0,0,0,10,1
5262,2015-04-23 22:15:07,106.2375,13,13,RAL32/H2O2,RAL32,H2O2,Y,0,8,0,0,0,2,10,1
5263,2015-04-23 22:15:07,106.2375,15,15,RAL100/H2O2,RAL100,H2O2,Y,0,7,0,0,0,2,10,1
5264,2015-04-23 22:15:07,106.2375,16,16,RAL304/H2O2,RAL304,H2O2,Y,0,8,0,0,0,2,10,1
5265,2015-04-23 22:15:07,106.2375,16,16,RAL304/H2O2,RAL304,H2O2,Y,0,8,0,0,0,2,10,1
5266,2015-04-23 22:15:07,106.2375,16,16,RAL304/H2O2,RAL304,H2O2,Y,0,8,0,0,0,2,10,1
5267,2015-04-23 22:15:07,106.2375,19,19,RAL100/H2O2,RAL100,H2O2,Y,0,7,0,0,0,2,10,1
5268,2015-04-23 22:15:07,106.2375,23,23,RAL109/H2O2,RAL109,H2O2,Y,0,2,0,0,0,3,10,1
5269,2015-04-23 22:15:07,106.2375,23,23,RAL109/H2O2,RAL109,H2O2,Y,0,2,0,0,0,3,10,1
5270,2015-04-23 22:15:07,106.2375,24,24,RAL138/H2O2,RAL138,H2O2,Y,0,8,0,0,0,2,10,1
5271,2015-04-23 22:15:07,106.2375,24,24,RAL138/H2O2,RAL138,H2O2,Y,0,8,0,0,0,2,10,1
5272,2015-04-23 22:15:07,106.2375,24,24,RAL138/H2O2,RAL138,H2O2,Y,0,8,0,0,0,2,10,1
5273,2015-04-23 22:15:07,106.2375,29,29,RAL304/H2O2,RAL304,H2O2,Y,10,0,0,0,0,0,10,1
5274,2015-04-23 22:15:07,106.2375,30,30,RAL189/H2O2,RAL189,H2O2,Y,10,0,0,0,0,0,10,1
5275,2015-04-23 22:15:07,106.2375,30,30,RAL189/H2O2,RAL189,H2O2,Y,10,0,0,0,0,0,10,1
5276,2015-04-23 22:15:07,106.2375,36,36,RAL136/H2O2,RAL136,H2O2,Y,0,2,0,0,0,4,10,1
5277,2015-04-23 22:15:07,106.2375,37,37,RAL88/H2O2,RAL88,H2O2,Y,10,0,0,0,0,0,10,1
5278,2015-04-23 22:15:07,106.2375,39,39,RAL189/H2O2,RAL189,H2O2,Y,0,9,0,0,0,1,10,1
5279,2015-04-23 22:15:07,106.2375,39,39,RAL189/H2O2,RAL189,H2O2,Y,0,9,0,0,0,1,10,1
5280,2015-04-23 22:15:07,106.2375,40,40,RAL138/H2O2,RAL138,H2O2,Y,0,9,0,0,0,0,10,1
5281,2015-04-23 22:15:07,106.2375,40,40,RAL138/H2O2,RAL138,H2O2,Y,0,9,0,0,0,0,10,1
5282,2015-04-23 22:15:07,106.2375,40,40,RAL138/H2O2,RAL138,H2O2,Y,0,9,0,0,0,0,10,1
5283,2015-04-23 22:15:07,106.2375,41,41,RAL88/H2O2,RAL88,H2O2,Y,10,0,0,0,0,0,10,1
5284,2015-04-23 22:15:07,106.2375,42,42,RAL100/H2O2,RAL100,H2O2,Y,0,5,0,0,0,4,10,1
5285,2015-04-23 22:15:07,106.2375,44,44,RAL301/H2O2,RAL301,H2O2,Y,0,8,0,0,0,1,10,1
5286,2015-04-23 22:15:07,106.2375,44,44,RAL301/H2O2,RAL301,H2O2,Y,0,8,0,0,0,1,10,1
5287,2015-04-23 22:15:07,106.2375,45,45,RAL91/H2O2,RAL91,H2O2,Y,0,5,0,0,0,5,10,1
5288,2015-04-23 22:15:07,106.2375,45,45,RAL91/H2O2,RAL91,H2O2,Y,0,5,0,0,0,5,10,1
5289,2015-04-23 22:15:07,106.2375,45,45,RAL91/H2O2,RAL91,H2O2,Y,0,5,0,0,0,5,10,1
5290,2015-04-23 22:15:07,106.2375,45,45,RAL91/H2O2,RAL91,H2O2,Y,0,5,0,0,0,5,10,1
5291,2015-04-23 22:15:07,106.2375,46,46,RAL93/H2O2,RAL93,H2O2,Y,0,9,0,0,0,1,10,1
5292,2015-04-23 22:15:07,106.2375,47,47,RAL32/H2O2,RAL32,H2O2,Y,0,9,0,0,0,1,10,1
5293,2015-04-23 22:15:07,106.2375,47,47,RAL32/H2O2,RAL32,H2O2,Y,0,9,0,0,0,1,10,1
5294,2015-04-23 22:15:07,106.2375,47,47,RAL32/H2O2,RAL32,H2O2,Y,0,9,0,0,0,1,10,1
5295,2015-04-23 22:15:07,106.2375,48,48,RAL304/H2O2,RAL304,H2O2,Y,10,0,0,0,0,0,10,1
5296,2015-04-23 22:15:07,106.2375,48,48,RAL304/H2O2,RAL304,H2O2,Y,10,0,0,0,0,0,10,1
5297,2015-04-23 22:15:07,106.2375,48,48,RAL304/H2O2,RAL304,H2O2,Y,10,0,0,0,0,0,10,1
5298,2015-04-23 22:15:07,106.2375,48,48,RAL304/H2O2,RAL304,H2O2,Y,10,0,0,0,0,0,10,1
5299,2015-04-23 22:15:07,106.2375,49,49,RAL138/H2O2,RAL138,H2O2,Y,0,8,0,0,0,1,10,1
5300,2015-04-23 22:15:07,106.2375,51,51,RAL189/H2O2,RAL189,H2O2,Y,0,8,0,0,0,2,10,1
5301,2015-04-23 22:15:07,106.2375,53,53,RAL93/H2O2,RAL93,H2O2,Y,0,9,0,0,0,1,10,1
5302,2015-04-23 22:15:07,106.2375,53,53,RAL93/H2O2,RAL93,H2O2,Y,0,9,0,0,0,1,10,1
5303,2015-04-23 22:15:07,106.2375,54,54,RAL91/H2O2,RAL91,H2O2,Y,0,9,0,0,0,1,10,1
5304,2015-04-23 22:15:07,106.2375,54,54,RAL91/H2O2,RAL91,H2O2,Y,0,9,0,0,0,1,10,1
5305,2015-04-23 22:15:07,106.2375,54,54,RAL91/H2O2,RAL91,H2O2,Y,0,9,0,0,0,1,10,1
5306,2015-04-23 22:15:07,106.2375,54,54,RAL91/H2O2,RAL91,H2O2,Y,0,9,0,0,0,1,10,1
5307,2015-04-23 22:15:07,106.2375,54,54,RAL91/H2O2,RAL91,H2O2,Y,0,9,0,0,0,1,10,1
5308,2015-04-23 22:15:07,106.2375,56,56,RAL138/H2O2,RAL138,H2O2,Y,10,0,0,0,0,0,10,1
5309,2015-04-23 22:15:07,106.2375,56,56,RAL138/H2O2,RAL138,H2O2,Y,10,0,0,0,0,0,10,1
5310,2015-04-23 22:15:07,106.2375,56,56,RAL138/H2O2,RAL138,H2O2,Y,10,0,0,0,0,0,10,1
5311,2015-04-23 22:15:07,106.2375,57,57,RAL109/H2O2,RAL109,H2O2,Y,0,2,0,0,0,2,10,1
5312,2015-04-23 22:15:07,106.2375,58,58,RAL313/H2O2,RAL313,H2O2,Y,0,2,0,0,0,2,10,1
5313,2015-04-24 08:59:03,116.969722222222,2,2,RAL136/H2O2,RAL136,H2O2,Y,0,5,0,0,0,1,10,1
5314,2015-04-24 08:59:03,116.969722222222,2,2,RAL136/H2O2,RAL136,H2O2,Y,0,5,0,0,0,1,10,1
5315,2015-04-24 08:59:03,116.969722222222,4,4,RAL301/H2O2,RAL301,H2O2,Y,0,9,0,0,0,0,10,1
5316,2015-04-24 08:59:03,116.969722222222,4,4,RAL301/H2O2,RAL301,H2O2,Y,0,9,0,0,0,0,10,1
5317,2015-04-24 08:59:03,116.969722222222,4,4,RAL301/H2O2,RAL301,H2O2,Y,0,9,0,0,0,0,10,1
5318,2015-04-24 08:59:03,116.969722222222,4,4,RAL301/H2O2,RAL301,H2O2,Y,0,9,0,0,0,0,10,1
5319,2015-04-24 08:59:03,116.969722222222,5,5,RAL136/H2O2,RAL136,H2O2,Y,0,2,0,0,0,1,10,1
5320,2015-04-24 08:59:03,116.969722222222,5,5,RAL136/H2O2,RAL136,H2O2,Y,0,2,0,0,0,1,10,1
5321,2015-04-24 08:59:03,116.969722222222,7,7,RAL93/H2O2,RAL93,H2O2,Y,10,0,0,0,0,0,10,1
5322,2015-04-24 08:59:03,116.969722222222,8,8,RAL189/H2O2,RAL189,H2O2,Y,10,0,0,0,0,0,10,1
5323,2015-04-24 08:59:03,116.969722222222,10,10,RAL109/H2O2,RAL109,H2O2,Y,0,4,0,0,0,2,10,1
5324,2015-04-24 08:59:03,116.969722222222,11,11,RAL88/H2O2,RAL88,H2O2,Y,10,0,0,0,0,0,10,1
5325,2015-04-24 08:59:03,116.969722222222,13,13,RAL32/H2O2,RAL32,H2O2,Y,0,9,0,0,0,1,10,1
5326,2015-04-24 08:59:03,116.969722222222,14,14,RAL100/H2O2,RAL100,H2O2,Y,0,5,0,0,0,1,10,1
5327,2015-04-24 08:59:03,116.969722222222,14,14,RAL100/H2O2,RAL100,H2O2,Y,0,5,0,0,0,1,10,1
5328,2015-04-24 08:59:03,116.969722222222,15,15,RAL100/H2O2,RAL100,H2O2,Y,0,9,0,0,0,0,10,1
5329,2015-04-24 08:59:03,116.969722222222,15,15,RAL100/H2O2,RAL100,H2O2,Y,0,9,0,0,0,0,10,1
5330,2015-04-24 08:59:03,116.969722222222,16,16,RAL304/H2O2,RAL304,H2O2,Y,0,9,0,0,0,1,10,1
5331,2015-04-24 08:59:03,116.969722222222,18,18,RAL109/H2O2,RAL109,H2O2,Y,0,4,0,0,0,1,10,1
5332,2015-04-24 08:59:03,116.969722222222,18,18,RAL109/H2O2,RAL109,H2O2,Y,0,4,0,0,0,1,10,1
5333,2015-04-24 08:59:03,116.969722222222,18,18,RAL109/H2O2,RAL109,H2O2,Y,0,4,0,0,0,1,10,1
5334,2015-04-24 08:59:03,116.969722222222,19,19,RAL100/H2O2,RAL100,H2O2,Y,0,8,0,0,0,1,10,1
5335,2015-04-24 08:59:03,116.969722222222,22,22,RAL313/H2O2,RAL313,H2O2,Y,0,5,0,0,0,3,10,1
5336,2015-04-24 08:59:03,116.969722222222,22,22,RAL313/H2O2,RAL313,H2O2,Y,0,5,0,0,0,3,10,1
5337,2015-04-24 08:59:03,116.969722222222,22,22,RAL313/H2O2,RAL313,H2O2,Y,0,5,0,0,0,3,10,1
5338,2015-04-24 08:59:03,116.969722222222,22,22,RAL313/H2O2,RAL313,H2O2,Y,0,5,0,0,0,3,10,1
5339,2015-04-24 08:59:03,116.969722222222,23,23,RAL109/H2O2,RAL109,H2O2,Y,0,4,0,0,0,1,10,1
5340,2015-04-24 08:59:03,116.969722222222,23,23,RAL109/H2O2,RAL109,H2O2,Y,0,4,0,0,0,1,10,1
5341,2015-04-24 08:59:03,116.969722222222,24,24,RAL138/H2O2,RAL138,H2O2,Y,10,0,0,0,0,0,10,1
5342,2015-04-24 08:59:03,116.969722222222,24,24,RAL138/H2O2,RAL138,H2O2,Y,10,0,0,0,0,0,10,1
5343,2015-04-24 08:59:03,116.969722222222,26,26,RAL313/H2O2,RAL313,H2O2,Y,0,4,0,0,0,0,10,1
5344,2015-04-24 08:59:03,116.969722222222,26,26,RAL313/H2O2,RAL313,H2O2,Y,0,4,0,0,0,0,10,1
5345,2015-04-24 08:59:03,116.969722222222,28,28,RAL313/H2O2,RAL313,H2O2,Y,0,4,0,0,0,0,10,1
5346,2015-04-24 08:59:03,116.969722222222,28,28,RAL313/H2O2,RAL313,H2O2,Y,0,4,0,0,0,0,10,1
5347,2015-04-24 08:59:03,116.969722222222,33,33,RAL301/H2O2,RAL301,H2O2,Y,0,4,0,0,0,0,10,1
5348,2015-04-24 08:59:03,116.969722222222,35,35,RAL91/H2O2,RAL91,H2O2,Y,0,7,0,0,0,3,10,1
5349,2015-04-24 08:59:03,116.969722222222,35,35,RAL91/H2O2,RAL91,H2O2,Y,0,7,0,0,0,3,10,1
5350,2015-04-24 08:59:03,116.969722222222,36,36,RAL136/H2O2,RAL136,H2O2,Y,0,3,0,0,0,3,10,1
5351,2015-04-24 08:59:03,116.969722222222,38,38,RAL136/H2O2,RAL136,H2O2,Y,0,1,0,0,0,5,10,1
5352,2015-04-24 08:59:03,116.969722222222,39,39,RAL189/H2O2,RAL189,H2O2,Y,10,0,0,0,0,0,10,1
5353,2015-04-24 08:59:03,116.969722222222,42,42,RAL100/H2O2,RAL100,H2O2,Y,0,7,0,0,0,2,10,1
5354,2015-04-24 08:59:03,116.969722222222,42,42,RAL100/H2O2,RAL100,H2O2,Y,0,7,0,0,0,2,10,1
5355,2015-04-24 08:59:03,116.969722222222,45,45,RAL91/H2O2,RAL91,H2O2,Y,0,8,0,0,0,2,10,1
5356,2015-04-24 08:59:03,116.969722222222,45,45,RAL91/H2O2,RAL91,H2O2,Y,0,8,0,0,0,2,10,1
5357,2015-04-24 08:59:03,116.969722222222,45,45,RAL91/H2O2,RAL91,H2O2,Y,0,8,0,0,0,2,10,1
5358,2015-04-24 08:59:03,116.969722222222,46,46,RAL93/H2O2,RAL93,H2O2,Y,10,0,0,0,0,0,10,1
5359,2015-04-24 08:59:03,116.969722222222,47,47,RAL32/H2O2,RAL32,H2O2,Y,10,0,0,0,0,0,10,1
5360,2015-04-24 08:59:03,116.969722222222,49,49,RAL138/H2O2,RAL138,H2O2,Y,0,9,0,0,0,0,10,1
5361,2015-04-24 08:59:03,116.969722222222,51,51,RAL189/H2O2,RAL189,H2O2,Y,10,0,0,0,0,0,10,1
5362,2015-04-24 08:59:03,116.969722222222,51,51,RAL189/H2O2,RAL189,H2O2,Y,10,0,0,0,0,0,10,1
5363,2015-04-24 08:59:03,116.969722222222,53,53,RAL93/H2O2,RAL93,H2O2,Y,10,0,0,0,0,0,10,1
5364,2015-04-24 08:59:03,116.969722222222,57,57,RAL109/H2O2,RAL109,H2O2,Y,0,3,0,0,0,1,10,1
