,QC_1.mzdata,QC_2.mzdata,QC_3.mzdata,QC_4.mzdata,QC_5.mzdata,QC_6.mzdata,QC_7.mzdata,QC_8.mzdata,QC_9.mzdata,pos_1.mzdata,pos_2.mzdata,pos_3.mzdata,pos_4.mzdata,pos_5.mzdata,pos_6.mzdata,pos_7.mzdata,pos_8.mzdata,pos_9.mzdata,pos_10.2.mzdata,pos_11.mzdata,pos_12.mzdata,pos_13.mzdata,pos_14.mzdata,pos_15.mzdata,pos_16.mzdata,pos_17.mzdata,pos_18.mzdata,pos_19.mzdata,pos_20.mzdata,pos_21.mzdata,pos_22.mzdata,pos_23.mzdata,pos_24.mzdata,pos_25.mzdata,pos_26.mzdata,pos_27.mzdata,pos_28.mzdata,pos_29.mzdata,pos_30.mzdata,pos_31.mzdata,pos_32.mzdata,pos_33.mzdata,pos_34.mzdata,pos_35.mzdata,pos_36.mzdata,pos_37.mzdata,pos_38.mzdata,pos_39.mzdata,pos_40.mzdata,pos_41.mzdata,pos_42.mzdata,pos_43.mzdata,pos_44.mzdata,pos_45.mzdata,pos_46.mzdata,pos_47.mzdata,pos_48.mzdata,pos_49.mzdata,pos_50.mzdata,pos_51.mzdata,pos_52.mzdata,pos_53.mzdata,pos_54.mzdata,pos_55.mzdata,pos_56.mzdata,pos_57.mzdata,pos_58.mzdata,pos_59.mzdata,pos_60.mzdata,pos_61.mzdata,pos_62.mzdata,pos_63.mzdata,pos_64.mzdata,pos_65.mzdata,pos_66.mzdata,pos_67.mzdata,pos_68.mzdata,pos_69.mzdata,pos_70.mzdata,pos_71.mzdata,pos_72.mzdata,pos_73.mzdata,pos_74.mzdata,pos_75.mzdata,pos_76.mzdata,pos_77.mzdata,pos_78.mzdata,pos_79.mzdata,pos_80.mzdata,pos_81.mzdata,pos_82.mzdata,pos_83.mzdata,pos_84.mzdata,pos_85.mzdata,pos_86.mzdata,pos_87.mzdata,pos_88.mzdata,pos_89.mzdata,pos_90.mzdata,pos_91.mzdata,pos_92.mzdata,pos_93.mzdata 
mz2363,31958.36686,68892.02592,23439.45422,45240.95097,52739.75936,46542.54888,55362.93974,0,66385.79494,50992.83109,149.1908596,142217.5441,67242.54006,45501.21476,10224.15516,4567.02209,83805.21103,46042.70675,0,31874.07255,47794.07738,43954.29504,56012.42309,49995.86134,68995.34963,21620.78173,44699.65728,38570.57489,103233.515,32654.86966,52220.8753,85076.131,43433.25437,78366.77967,269775.6789,21413.65014,74574.45552,89051.47715,18693.8445,116205.2206,29019.82636,77672.87344,26416.89447,61502.28993,77580.79102,68614.91208,110949.6719,109724.9079,58029.12656,31403.74088,24864.67359,59841.79215,71153.78354,34285.618,0,40561.07024,65616.78146,18048.58382,21452.05562,68723.2041,59651.6012,45981.35894,75409.97961,23229.66991,0,20506.84671,132764.2982,28156.2793,72046.7702,25746.0034,21369.47686,28422.62108,25068.80204,10515.59985,0,105899.9455,61703.77377,40091.82498,19077.37399,21095.9197,75269.3371,5169.612005,41258.71127,44065.36892,10699.48383,48327.55576,20037.4776,9892.4762,29342.32485,9332.761184,0,6188.381484,34740.70832,37133.08247,27044.26629,24891.6114,100672.9962,34157.73187,23279.34028,14466.9024,16062.51074,0
mz2364,14017.40706,18608.09048,21853.84998,15434.17704,17060.50842,18181.97511,19822.6691,16178.0269,15552.70446,28927.01968,4394.243505,22717.13086,21240.49839,23070.39687,21589.9717,16716.63147,27638.8143,18577.95268,13861.27342,32328.48865,15363.74552,33871.27826,27853.29485,13602.18722,22657.91474,2295.273252,22929.99117,23761.48006,26766.50695,40802.02852,27555.00846,20404.755,26271.46807,2905.50873,35205.98406,15853.26329,15949.35375,27415.35879,7810.899214,30389.73199,22991.13961,19963.18147,3366.949097,18729.98086,18380.62244,20540.31425,29823.16871,7653.276902,22869.10551,12409.55177,1783.30346,25697.52117,12739.74273,7355.902969,16453.73263,20381.7385,13006.42418,0,6928.500996,25438.77654,19000.40879,24683.43117,7692.978516,15114.83393,9960.319789,14404.00808,13038.20508,15324.43987,12241.90812,8512.197624,2789.632553,11752.26175,10305.85777,23230.84856,8864.711709,22368.18166,12288.16533,11055.2589,15730.78956,12400.34316,21956.8121,11370.8966,11710.20631,18985.84561,34862.08746,24963.71599,21580.9332,3862.489733,18137.61906,18447.68258,17023.78489,32443.44992,19207.46099,25496.7001,16048.17035,24901.43836,14177.13645,24290.01261,19469.98379,15014.09403,16525.95416,21276.12984
mz2365,6752.299212,4790.214434,5653.937268,5659.346304,6828.193887,6692.110273,6126.949821,6115.128849,3822.188647,12370.79133,5772.895649,2065.163517,6126.862621,2674.761691,0,17544.51522,1135.163898,3419.688497,253.7919684,6706.11324,5442.810643,1645.519979,4880.852815,2153.504302,1080.862704,8155.261438,8388.294884,2350.284402,7361.723267,5575.120547,9745.994741,6606.682281,3589.154628,8624.162438,3426.911168,8595.862925,13309.47295,1233.169131,20043.04484,13887.22113,3263.513774,6733.823892,7317.416367,1894.077595,6931.632888,1426.241351,0,26435.19807,12737.80413,8840.1571,1463.770553,1780.089723,3400.863524,299.2220576,1262.045209,2850.290187,715.4881117,8641.791809,6229.791168,6135.731453,4646.905453,2925.939943,13749.48063,3598.142871,1016.024617,10196.89864,1546.963971,8015.036125,3895.120855,1920.069897,23143.12083,10990.54044,3638.013175,2540.050855,3783.226494,2406.396768,1746.408045,3195.69156,152.8185989,9327.820758,3774.06668,1199.086665,395.7515908,1135.238839,180.2828452,2878.54044,1075.828415,3682.014118,2853.06892,4270.347823,6435.845446,3969.632626,9649.470234,4921.932129,960.0179716,6946.106608,1568.712569,8182.705918,5662.574064,823.4547945,15105.7957,5123.432344
mz2366,45117.9697,44389.44215,41530.29718,42855.14473,39179.75804,32830.43701,27179.48238,77377.19139,75175.44504,51731.68022,27640.95724,61754.75909,39533.80432,33046.37605,50014.23375,43675.68937,13837.84279,42310.82448,84517.02504,43146.14796,80116.5262,51934.02024,21815.30326,22356.26643,13025.46176,58370.76967,82231.60691,16914.62437,120026.8577,53664.27519,10925.9243,70418.23698,37444.1329,40688.78883,68859.02348,54553.58581,41751.05906,71868.74428,21573.03156,30786.61372,26887.31512,33503.60288,47746.24883,68305.60046,43230.51832,34106.58075,68092.7721,25927.25639,23579.95045,33774.66208,55942.00566,14063.33435,77379.33563,49830.63919,31062.18687,21561.25057,27426.50951,36175.03485,32647.5187,12055.69922,80140.60889,38108.18316,18295.57711,19144.46028,25503.43018,40508.37609,101233.2012,26138.1398,22764.94242,82768.47516,37235.15276,29481.70284,45428.89694,8888.508223,53777.8109,75551.4979,22800.16084,42434.1314,16321.27241,35044.58561,10942.30141,36394.16653,20162.95318,38009.10012,59739.72676,13686.27818,15218.17108,41930.29404,44720.12584,37698.6797,204648.3574,22600.04509,6805.692246,75526.99496,58664.67455,29569.34027,197369.9952,70775.28647,56267.77769,39535.43039,11800.69038,27554.75601
mz2367,3089.916443,3751.967432,3222.610152,3158.774383,3102.973194,3630.144838,2998.787329,3380.451026,4843.676982,5264.709381,1526.938912,4538.944375,5338.124997,4643.036358,5532.989625,1940.967322,0,2637.11625,5783.811035,4007.681016,4322.867344,4536.334573,3232.21557,4776.059381,1987.534938,3056.459857,4488.192546,2958.480581,4104.717722,4733.21833,2304.358143,6896.055293,998.5540921,4077.985746,4469.762285,3646.702529,3837.204108,5690.73739,1724.992647,2342.769904,2156.990749,6292.493429,2763.510203,4527.581836,4492.900367,4153.494874,6576.507229,2956.856573,1812.597897,3368.200938,4700.586644,3109.71583,3724.445515,5434.623503,2798.127598,4702.057148,1529.075945,3256.075534,3233.890137,3062.494666,4322.366953,4012.028818,2417.581476,4040.536151,1380.138206,4018.53739,3344.709404,3007.659023,3106.614976,4256.561981,1471.543645,1729.476853,3816.205174,5678.786097,1836.144453,5331.924535,4492.56756,3823.049842,3924.222012,1923.76876,2286.211487,2522.971913,2616.66082,3064.699044,3350.144993,1697.024707,470.1331539,2176.595815,2368.65618,3022.102144,2520.879156,2849.715699,2258.312407,3474.545273,1362.997163,3374.753994,3617.66918,2354.405783,3108.80543,3283.545316,964.0999033,1460.759124
mz2368,95610.72317,104769.4954,104699.6734,103361.8627,106034.4377,113670.6437,115234.0061,119734.8188,67954.81056,68851.50962,117779.6669,109534.3059,90432.09437,116234.9613,84744.46542,133400.9576,119095.1884,112602.4419,142706.7072,14558.21046,87047.8184,52457.86204,140184.2262,52947.88269,114351.1519,42219.35233,100382.4179,87936.96938,34062.45389,14638.92324,107963.2374,119052.1085,114020.6315,144342.7161,22434.39656,89765.657,46458.36877,63134.22832,117352.4639,59949.24135,109805.4152,130144.5745,103822.4103,132375.1939,70409.45191,115829.9036,18001.63456,40648.78107,86233.51242,92819.26571,135989.0762,65203.7054,107019.4483,121665.6531,137827.8076,138494.747,132994.7235,108903.9512,117098.1996,55402.82555,98280.76956,75051.38903,81462.77953,114716.3451,121120.6828,119318.5226,103291.0505,114502.4495,105562.09,112265.9378,151606.7696,98793.9721,95312.45407,140691.7424,124116.5837,121843.5889,106474.8149,129223.1062,130628.1817,123307.2684,109773.223,118906.8884,155068.9655,98562.01323,126359.5733,7203.18627,128498.0331,108290.1942,122404.5983,143310.8907,61668.23867,67385.97461,138603.6207,94375.06002,129745.6314,135959.8063,115884.9813,121735.7848,105228.7294,99509.11831,89296.92673,92457.64598
mz2369,18202.8143,18701.22147,19556.66396,19455.52488,22842.3996,18285.62155,19498.6466,25784.51988,20764.99179,10592.66168,28067.25367,16017.93797,2996.821141,24749.14272,16126.34117,31591.05229,16886.67308,29708.61945,34773.68831,6991.04505,16995.6901,13836.55266,32051.48665,23772.82887,19767.43605,15171.75642,22792.52196,18904.0559,10584.98999,4266.860308,22047.37629,29719.54788,21523.34966,20883.06886,6092.847706,22644.0523,6019.537623,16683.86579,22438.46135,9068.137938,23246.21177,19091.80664,24343.91184,21664.21708,18675.98275,20568.0112,10276.59478,10562.5239,16254.3828,24959.0358,28684.58478,11368.23812,20313.69619,33282.02801,12923.80111,26543.23885,28133.46741,21341.15045,24626.81189,6176.815947,23600.69849,15964.90757,23558.8569,28237.66228,33681.03501,23167.23949,24651.84485,20679.18692,19364.49392,26493.21624,21312.24199,20488.88422,26704.54151,25536.07772,30715.58636,20471.61943,25487.00837,20362.27595,20660.27809,25488.70348,21584.73311,13711.81477,24741.96202,19329.53995,21694.3684,22165.48418,22844.38907,18229.61705,31912.00616,22102.52975,22855.02536,22363.46068,16781.29787,28993.78754,23365.09024,17261.07561,20901.3794,26759.47085,12512.30672,28416.29871,28437.23995,20991.61629
mz2370,7926249.895,7479266.215,7065848.538,6876055.8,6613453.984,5569981.199,6143314.106,5896855.788,5506027.705,12244456.55,5108798.907,6576378.286,5655635.241,4499348.297,5910579.103,6274291.454,3968907.973,9967238.005,7562496.476,13200768.13,7012827.802,5762322.825,6721385.917,6185417.026,3344502.574,12063346.65,6420860.772,7144461.775,12352918.18,12664170.45,5755442.267,6675963.188,3388857.135,4863062.884,12171842.57,4009825.699,5015253.294,5955448.003,8720341.913,4370985.29,7708852.879,5045592.432,6534356.908,5486031.762,7015176.785,6508946.519,11440098.14,6936945.868,4527673.114,6950172.415,6167584.46,10660754.16,6073596.536,4841169.767,5765708.931,5213400.186,2830918.052,6358373.234,6001929.496,10333292.2,6986144.108,6268647.544,6653413.661,2902954.081,2474299.298,5070875.833,11274285.77,4765855.766,7880881.198,5908725.852,5190508.867,3884525.606,5837637.678,4175649.953,9527898.055,4979162.703,5443163.14,8116100.908,5511657.613,6329386.523,3892110.283,4847715.017,13078992.65,6680622.51,4402906.331,6792061.781,2447982.908,3037065.322,4860678.661,5513876.831,5859435.629,4937272.115,4328899.985,11185595.57,2464507.919,3882840.102,6374684.036,4774280.038,6897914.811,5691199.107,3308015.552,3630370.686
mz2371,18203.13126,18162.68221,18404.23377,13804.38958,18553.51152,19011.61624,15714.20785,17701.43511,14099.01229,36910.69255,15231.96352,0,24412.36127,20657.7557,0,39912.6345,9139.423979,7861.17908,1488.473193,40974.21,15470.311,7251.915442,7033.178351,9264.038935,0,21459.31913,23253.68333,10459.88378,12427.88004,13631.49965,26210.27074,14341.54066,7601.82832,14862.88133,3986.697793,27486.8308,55983.92206,3677.597803,65975.2152,27496.85623,12953.22247,21273.54992,25836.90186,0,25733.11012,24467.14818,0,82655.76053,19386.11672,19847.13391,1561.713877,5815.605234,7614.830467,1015.503924,4070.83002,16145.56669,2701.881347,25532.73185,19287.11912,21458.98843,10561.19115,7984.334171,26318.90953,18840.19625,3387.308466,20300.0447,0,35410.1951,32238.93077,4211.174766,57627.18008,23877.90538,13322.00796,5924.195383,9303.428943,0,10918.27108,17826.30702,919.4952748,31692.41671,10205.68214,4981.463486,3981.835436,3939.125633,2356.053704,9657.196708,2771.153973,5873.381484,8610.295575,11624.84712,7858.312008,7350.528163,29196.81535,21851.53535,2940.822041,11315.10592,0,24292.2728,33224.62155,4302.5338,31398.07278,10750.82165
mz2372,21622.66878,19912.45276,11179.34644,7793.086157,16087.43486,16681.42082,2321.650984,5723.899399,5755.820094,10369.89071,5647.928583,9402.771364,7061.71261,5045.998188,7498.087141,9750.89315,7854.758669,4905.502366,6536.874175,9846.767903,8041.444331,7917.910521,4336.077627,9146.075964,9754.817263,7483.597912,9860.87285,5501.811955,8454.583518,11125.10863,43065.8784,9158.58022,21076.16318,4096.079567,20954.9242,6091.400116,10356.71216,9024.051712,8780.471271,7379.500469,3003.637988,90998.86674,157654.5254,11488.65404,11108.38772,50098.01286,52816.79054,190959.32,14290.53517,27944.63589,75494.32612,11733.21111,8367.646526,4056.453317,15107.63491,18666.995,13338.48186,12396.2636,2673.956858,9055.704839,9997.451835,2819.465098,9113.311833,10595.05424,2180.794072,5100.517183,7415.150273,5488.409579,5555.423796,4787.327328,13521.28995,6150.927599,8688.241314,4551.42935,4135.704575,3676.486738,3857.513792,3882.857679,3634.895599,4832.634764,3715.678191,3225.219638,4755.472335,3381.916267,3368.492221,5197.158506,5772.84732,4060.330941,3581.583054,4173.000945,3848.968336,3558.148567,4236.248965,3202.430906,7358.473596,7123.525778,4405.023963,3762.802224,4651.60261,3177.670448,4582.064365,4709.47242
mz2373,9353306.474,8958899.342,9026552.668,8912360.803,6881048.577,6316438.422,8145804.478,12122724.34,12347448.05,3786692.441,7807115.735,6817571.201,7186599.663,11244626.79,3868951.32,14290902.19,10664650.66,11675912.53,10825131.91,2199790.24,8700203.396,4361350.364,9330808.793,7406500.832,7942105.325,4688655.98,6656728.783,6567889.318,4643595.484,2727904.022,7220010.475,11613372.71,7677237.66,8736898.403,2664754.776,10989459.02,4709966.244,5286784.238,10557559.98,6156622.489,10485776.31,4617188.827,8490263.209,11665579.3,6731011.223,6161824.001,2540066.395,4442334.996,8222234.618,11198345.04,11522045.72,4172559.139,8714434.578,9330032.01,10808766.16,9575144.08,11705090.28,11505135.62,8710566.479,4329808.048,13155890.2,5034905.032,10114274.43,10660679.64,10457739.21,10651259.32,9120012.83,5261619.7,10809103.96,11244465.57,10577164.34,11669731.39,10867149.84,9677246.269,5888329.92,10113500.72,11405037.1,11583648.63,10882423.48,11234267.52,12979266.09,10247471.94,9966758.279,11834764.17,8294978.82,10997311.8,11715614.86,9455802.592,9878651.186,10174347.27,7825026.247,9017244.275,11202977.1,9078955.427,11396557.35,11053059.12,11310097.64,11577231.99,11078728.02,10459111.84,11801382.84,11801275.02
mz2374,323173.4726,294210.4494,293739.6582,297137.9658,316163.7686,335752.3669,349931.6753,430329.2408,443578.2878,8331.149171,622092.2068,237115.1877,267518.5551,583244.8034,149797.6448,382273.7422,337807.0298,822028.7878,345251.6422,16017.01617,431271.9563,98742.69677,652584.2412,348965.7417,234829.8415,159678.5322,178606.1058,302958.8302,147115.8416,39481.02219,121022.5867,451620.9585,280491.745,315792.3968,55030.85115,381990.6525,100280.1753,108629.9011,195224.5683,132062.5579,325388.6825,253311.4306,236085.5388,439822.4616,127950.5768,387151.6198,33392.88242,90193.28743,184409.0923,584902.1033,368029.5212,107105.9257,454055.3847,393089.2623,448750.1231,522233.5499,301511.2816,847409.7047,204433.3035,92189.77766,496045.5244,138014.9358,240582.2731,396516.4605,692026.4522,646786.5872,535101.2548,368034.8305,451312.5838,458611.9022,556990.9202,394547.5308,505237.8393,288566.8271,771764.623,367699.0922,405616.69,695804.6002,320318.1449,469296.7167,601773.7443,391317.8128,319717.4934,558494.2915,351128.4951,333007.3584,450747.5276,500154.0459,228209.2727,347634.6009,480943.6602,283546.604,439152.9829,560675.8695,302776.7068,466902.4828,420729.0295,299320.9278,537429.0541,393156.8402,334958.173,474194.214
mz2375,79433.92109,100581.5041,100481.1322,52865.63088,64473.68176,60071.92257,76860.56713,53427.0624,46114.88244,49925.8303,99411.43092,106827.3827,54124.75613,78383.05731,121339.4489,67388.13751,77285.33754,72229.06052,45526.48172,40075.55344,87655.7578,117193.5172,65664.46093,82875.90502,65603.84536,78860.02899,98919.34026,59975.46675,142609.3174,58021.53807,117761.5959,64357.53464,35298.42152,73142.17889,91374.19696,61411.95913,56067.1493,79525.01631,78596.0724,90638.25899,90480.81901,50431.09493,123097.2582,67374.10123,37255.275,84172.12981,114160.9425,126296.5203,105518.268,55222.90078,41994.42142,38584.08281,75725.9549,23099.27642,48539.57191,89856.44716,51568.22909,56672.49225,107703.4565,48476.42097,64940.28281,50848.09,84008.91252,39292.70086,34051.95921,44811.46752,61641.70741,37983.46008,48908.96531,95093.5688,99905.82862,54136.83709,61590.6159,46512.22025,55189.38158,123450.1805,94296.67636,102444.0641,88659.92714,69565.72405,91515.62755,87699.52774,54145.96176,83476.5046,80440.29769,74012.79713,63437.74179,34401.53945,39629.73599,64148.05877,72263.39602,83397.64606,100356.6092,57509.5342,69044.43604,47168.77977,88807.89545,52030.63488,93090.5484,81906.67331,53808.60899,53858.68764
mz2376,50346.47192,39571.17903,41837.17233,48647.14643,42851.78374,43921.36127,43422.84909,44009.97239,45078.8352,66875.3533,45318.90826,52431.47376,51898.86718,31597.12275,46183.35231,29076.58996,40637.92545,43486.26848,25252.97172,63116.84572,36206.01782,57835.46492,201231.937,29613.36204,32625.79572,54715.56196,54519.99865,29950.53832,38731.14725,25464.47074,25570.02195,30348.98079,37142.56587,23028.96756,49396.07089,62423.71823,119486.747,64046.89722,70914.96477,40603.95176,46938.27298,28640.3194,26629.42179,20949.18238,19850.47383,19431.97275,23640.04982,26161.86621,31678.4858,20249.68674,16653.49317,23812.07505,38832.0008,22249.39074,42010.98241,72668.14183,23109.94745,24584.53609,59609.08156,35587.83698,24920.00125,77957.68002,27384.4628,24177.17157,13318.3587,9606.970154,42507.455,32335.97172,25003.54625,56745.16687,23415.57844,56454.91852,33857.14389,21669.12146,24166.83319,43965.59228,35725.22148,30352.90947,19389.78721,27795.52611,19038.50062,26398.16283,37463.99334,27396.38556,199439.5355,110405.2362,34258.42749,16310.35444,62322.2583,76659.00577,53998.75918,14058.31651,57485.9558,22851.42445,17539.75512,48888.20179,50557.08065,32470.59507,56599.55234,23908.39291,57140.77246,15946.26966
mz2377,12178.87665,8932.693348,8859.899414,10043.80934,11718.14457,13237.44589,11987.88159,14165.1287,11838.4548,1749.220087,24249.52458,10251.96108,9263.149863,7710.269247,8094.572184,13282.87199,15321.49141,16309.2073,17431.91575,1024.362603,10062.03757,3045.45899,14205.78889,11917.1029,7857.508297,5977.984645,11470.84905,5355.4231,5287.470624,891.0895945,5698.206855,21338.27168,10950.45008,10222.02912,1209.034916,15051.86871,2961.555464,6946.845169,10199.00629,8488.34958,9834.252483,6386.938594,13813.73133,13723.67052,6763.880098,9478.925016,974.5703858,2681.186047,8473.878736,13547.00402,11319.03428,23932.09734,15765.26904,5930.127934,5211.828868,15061.8532,16008.3444,19733.64755,8744.56365,1684.42451,13335.68128,6817.156418,12268.75015,14340.11742,19581.28485,21504.79615,23869.44075,13903.15423,9847.2562,15320.37484,17795.80781,16850.4454,12049.95902,10729.24283,27251.66518,14001.91263,13611.8333,10022.18426,8651.886979,11594.61377,14883.45586,12150.29188,5689.083084,13766.62861,7969.832011,9757.493906,17272.8387,11597.47234,14767.93687,8861.926821,21636.54731,11214.51336,11660.53065,21047.63545,13928.66016,20188.13542,26695.28522,14440.01017,9638.369187,12112.99257,11582.84846,18584.70164
mz2378,19004.41156,30550.81446,31618.86897,18927.378,31445.86749,31729.19007,29770.31234,27910.06932,15744.99153,68832.9532,22961.49595,33521.23793,50708.51834,34643.44222,45142.51174,0,37604.81058,22398.0564,24985.82151,54312.35564,36983.67785,28912.32853,28975.8927,32972.91492,22000.63441,35444.65576,35097.39711,41547.34151,48506.83042,37472.46364,32831.6868,24609.55545,32556.04044,44376.93766,52089.82572,26405.18748,26709.13418,31186.5123,0,43958.42655,41947.57745,58725.02203,32209.94563,33946.16044,44207.79059,36891.214,60006.85235,0,37894.18979,23352.5499,20364.60846,37312.61707,30323.33608,16666.59785,29391.9435,31360.68852,29522.09463,24406.90219,24802.68972,23160.37339,32477.17376,28450.82333,30869.76773,16288.07686,18809.3864,37253.42075,27462.50391,26556.0645,29681.37869,24590.26941,0,16956.05459,28578.65349,20471.52534,11236.6676,20174.44281,30948.45672,18156.52174,22738.94284,0,19061.92916,19333.32637,16819.05542,23922.2916,19656.75748,24248.28984,11542.28749,6216.098687,14977.36147,24124.8795,15256.55898,9875.292832,26874.12824,21766.79347,19520.05092,21626.7478,28199.73211,21014.97654,25240.99258,21110.76016,0,13774.02879
mz2379,164515.9256,162372.9513,148416.5973,146146.8377,149153.9091,156522.1043,153491.8941,175582.0744,160191.1463,120397.8185,206335.1389,203555.0277,117303.287,222658.6835,79367.52132,264037.4162,121895.7515,163568.3778,127966.0993,40354.98831,114501.0907,42491.31335,206945.5361,140381.1626,131041.8233,95887.58429,106306.906,55831.71197,87225.49246,33251.91142,129602.4563,178032.2515,136086.4144,132376.3191,46606.24362,166506.2855,71810.06156,61084.63107,173783.9602,119589.9097,169935.6638,118013.7415,163900.1838,426355.7107,114071.2446,242902.8408,37160.15981,85362.07517,185030.3208,181450.4566,155820.4399,27248.97995,173800.3247,131487.323,270669.7051,108779.2988,175377.4946,152832.8226,95831.79697,41780.61211,175768.3408,75361.02299,163459.8931,127129.575,160749.9914,194618.5531,633298.9357,171954.4979,236663.2928,154540.2854,236233.0256,279329.0724,127607.9633,198322.5991,169435.8748,482042.7593,177961.0913,198770.7695,113348.9086,212157.6667,207842.9291,194468.2056,40264.59475,156119.9528,120790.775,212232.8437,195615.8881,166729.5943,152385.2687,114467.7691,152638.4414,144779.4295,214162.8479,194130.2203,153963.7092,157917.9114,566895.4176,124585.6728,228441.5364,137393.5985,244279.9989,192666.2217
mz2380,5784.387539,10016.94881,7737.804908,3937.924395,5361.111621,6290.983125,8272.769092,8230.073555,8489.326392,4043.784258,11739.58471,2688.765048,4134.381194,9023.368395,1272.013594,7968.709922,2887.407334,6019.819043,25071.67154,0,4371.447243,0,8982.536127,5622.688072,10515.06025,0,8467.911973,8836.857686,0,0,2142.150877,9784.752553,7613.324645,5094.01749,0,8337.15278,0,0,3002.611875,560.2606263,6854.254975,2905.172227,4322.401992,4336.194103,2152.990052,10634.28689,0,0,3928.829535,6947.678382,18427.269,4994.78102,3964.182246,8531.503088,10493.53052,9125.817667,9123.771891,6819.894399,6900.319125,0,5658.403589,2190.124565,5281.576876,6794.816484,18910.23896,4761.334336,5021.743357,10086.21036,17418.92439,5437.966816,8953.645312,5645.150127,6103.182832,10225.84782,11893.89257,6842.42035,9749.668242,16845.50276,6361.65901,10089.71036,7425.406882,6167.995752,15890.94353,9550.145801,10840.85682,11079.8803,17764.85532,8689.259344,24415.73332,20856.22233,6845.46715,10589.68747,8667.514365,16376.98555,16513.9784,9651.50269,5807.467034,9781.641542,14970.59949,5824.251923,8564.934393,2083.433893
mz2381,13773.8257,12710.07215,15886.5104,13929.33997,14475.75145,13752.32251,11428.29028,10142.78357,10167.31904,51199.68088,18740.00062,18245.11828,28790.33792,12624.32053,50046.51648,4549.426167,13464.71817,3341.241497,17590.69699,14611.30762,22683.5491,14177.01319,3407.37581,17609.39711,12455.71735,28058.9277,14109.69936,4583.612669,25170.95775,18780.92285,3674.01602,12414.81781,12599.5318,28532.06805,23901.68069,4416.62129,7592.640414,17723.069,5937.620789,18887.37516,8645.301357,29448.73028,22986.50372,4384.682822,26264.22115,1353.697384,13335.90083,9053.776854,24840.44411,7232.478904,8186.696934,5171.015364,12452.51249,2979.143244,1906.442938,1896.46375,6947.478991,12304.54908,12186.89098,3399.770273,12662.89875,14146.09704,765.0025263,842.6547885,2588.725128,19946.51879,10479.01099,619.5197353,8843.357212,8581.543401,244.7185463,20801.64697,38619.06089,24350.07804,18588.40524,16535.98337,19261.20551,16609.94861,15881.95367,11300.46283,15579.70441,11556.58281,5146.159245,15262.88196,12505.48029,5265.028637,9153.680692,7691.652125,10216.52157,7636.403766,16268.82266,18138.40512,4803.337523,35770.04006,11269.90188,23648.28157,8680.543799,6006.018487,11202.92508,14941.6665,4594.048936,8324.383532
mz2382,27093.52635,22495.66969,42105.73266,26320.92833,22908.15841,29504.32254,29204.32457,34342.74656,34656.12519,20289.00713,74273.89453,71752.87115,37541.34703,62437.73719,16604.07475,26486.19715,18378.42117,59761.44267,20709.64852,5074.220957,46326.25969,26727.21214,48730.21514,23764.4325,13786.27975,14776.4618,12529.13883,15526.97484,16104.72621,22711.55602,11884.69953,47172.0562,25414.67203,25902.76609,6341.940347,27894.97095,10660.28063,12559.16285,32389.61742,16838.39247,18774.49704,25498.04813,17717.06468,31162.65895,54871.94604,30475.0333,22457.35148,7532.495134,16314.28687,51380.25526,13344.62906,16052.96883,35666.11277,52455.61595,39483.54122,49217.81733,19150.76742,41652.95883,16567.85927,6888.60712,24764.81531,32124.99469,34950.05297,31584.69479,55567.43273,33346.54301,40341.44465,32573.22259,30254.84484,36815.98617,22725.22514,38672.75801,35243.22223,25689.1082,38058.39354,168536.6316,29531.73633,29930.85422,16359.64046,36207.63047,30776.59928,30999.84967,20372.64302,43251.37477,22926.73277,27987.50086,29118.37756,36003.63328,25251.08648,31263.10781,49700.01902,18672.72204,36814.40179,42718.65117,21511.47375,30116.38523,38797.97284,25598.17266,36997.64844,24907.04039,24944.56193,35510.06691
mz2383,87790.12564,89479.88634,87660.29493,4742.259888,90839.83917,77547.05509,82511.15141,69442.46034,71310.95369,196037.2727,91546.74999,129892.9731,64465.59708,65817.66072,94422.19643,51577.16561,89308.53224,75871.88538,84703.13738,115195.6003,122809.4775,124749.2221,50044.50856,94033.22047,89844.34473,140661.5815,114909.6937,72259.33385,103278.6702,155326.3667,50818.40422,90852.50026,94519.66892,84033.73157,144530.4497,23297.75133,74652.07093,113602.0547,64603.20672,97850.57039,46151.1518,130946.9321,111641.2265,85136.94691,122149.417,79940.59948,140717.9851,106669.9595,89739.3332,62518.69032,69799.11658,61855.58008,122504.1623,39758.64409,23701.75465,70907.08556,76658.60659,52697.84977,72487.21149,75924.45896,93013.24194,79290.501,37123.3418,20213.52074,46719.10054,79031.99251,80135.0982,37514.79991,30866.72437,53916.37184,21948.30223,78761.37676,86567.13492,63904.54727,101715.6867,90318.06898,83287.92969,72881.85468,59501.31667,66611.75566,74220.81209,53334.84658,40214.21147,83862.57576,52676.1283,33381.85378,70334.06798,26109.96375,59365.84644,44440.95959,94299.02173,67194.09991,25180.85156,77540.54027,64397.88213,64127.94234,94206.10295,12359.08043,27411.37914,51895.39097,25391.46527,42324.8918
